t,x,th1,th2,xd,th1d,th2d,u,KE,PE,E_total
2.515,0.5909225732068306,3.557800221988807,0.9116315453286902,0.9429508164712138,1.867889544730824,0.15902653132533667,0.0,1.9814462798995915,-13.606264364976202,-11.62481808507661
2.52,0.5955910168082846,3.567072009025471,0.912136749187535,0.9244051821675204,1.8407153087089017,0.043770951993246654,0.0,1.9198834724393112,-13.544701557515573,-11.624818085076262
2.525,0.6001664277854405,3.5762063084301445,0.912076390642286,0.9057411630113288,1.8129010265718952,-0.06720353104918904,0.0,1.8584272229410193,-13.483245307975913,-11.624818085034894
2.5300000000000002,0.604648264244599,3.585200016539154,0.9114717943326531,0.8869785876066314,1.7844850315989402,-0.1739300940110461,0.0,1.7971443973035388,-13.421962482261092,-11.624818084957553
2.535,0.609036080674484,3.594050216922872,0.9103441068555103,0.8681361794514756,1.7555038790267876,-0.276446693475533,0.0,1.7361005567810004,-13.36091864163008,-11.62481808484908
2.54,0.6133295224143421,3.602754171434592,0.9087142740949109,0.8492315556749604,1.7259923247060158,-0.3747955802000868,0.0,1.6753599144758091,-13.30017799918988,-11.624818084714072
2.545,0.6175283201342218,3.6113093111961065,0.9066030208866329,0.8302812330162945,1.6959833207514696,-0.4690228511389173,0.0,1.6149852980121775,-13.23980338256902,-11.624818084556843
2.5500000000000003,0.621632284361335,3.619713227599463,0.9040308328315195,0.8113006401293044,1.66550802601285,-0.5591780375565083,0.0,1.5550381181378583,-13.17985620251926,-11.6248180843814
2.555,0.6256413000819193,3.6279636633938592,0.9010179400822672,0.7923041353354351,1.6345958293341882,-0.6453137272046442,0.0,1.4955783429596945,-13.120396427151137,-11.624818084191443
2.56,0.6295553214437466,3.636058503916857,0.8975843029382421,0.7733050289958587,1.6032743837186034,-0.7274852186146732,0.0,1.4366644774862447,-13.061482561476588,-11.624818083990343
2.565,0.6333743665804126,3.6439957685200337,0.8937495990924895,0.7543156097266852,1.5715696496641736,-0.8057502056183257,0.0,1.3783535481270093,-13.003171631908163,-11.624818083781154
2.57,0.6370985125747999,3.6517736022309113,0.8895332123844034,0.735347173738565,1.5395059460852982,-0.8801684902603896,0.0,1.3207010917819986,-12.945519175348622,-11.624818083566623
